timestamp,question,answer,sources_json
2025-10-06T07:30:37Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:34:01Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:34:27Z,How many credits are required for a master’s degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/integrative-organismal-biology-ms/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T07:44:24Z,Do I need to submit GRE scores?,Yes.,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Applying for Admission > Applicants from Countries Outside the United States (https://catalog.unh.edu/graduate/general-information/admissions/#:~:text=In%20addition%20to%20the%20above%20requirements%2C%20all%20applicants%20from%20non-English%C2%AD-speaking%20countries%20must%20request%20official%20English%20proficiency%20test%20scores%20be%20sent)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Letter%20grades%3A%20The%20following%20grades%20are%20used%20at%20the%20University%3A%20A%20%284.0%29%2C%20A-%C2%AD%20%283.67%29%2C%20B%2B%20%283.33%29%2C%20B%20%283.0%29%2C%20B%C2%AD-%20%282.67%29%2C%20C%2B%20%282.33%29%2C%20C%20%282.0%29%2C%20C-%C2%AD%20%281.67%29%2C%20D%2B%20%281.33%29%2C)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/#:~:text=Pass/Fail%20Grades%3A%20Graduate%20courses%20cannot%20be%20taken%20pass/fail.)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=Graduate%20degrees%20are%20conferred%20three%20times%20per%20year%20%28September%201%2C%20December%2031%2C%20and%20May%20%28date%20varies%29%20%29.)"", ""- Grades (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/grading/)"", ""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/)""]"
2025-10-06T07:45:13Z,Do it for Information Technology (M.S.),The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T07:45:36Z,Does this program require the GRE?,Graduate students MUST have a cumulative GPA of 3.0 or higher in order to graduate.,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/social-work/substance-use-disorders-certificate/#requirementstextcontainer)"", ""- Degrees Offered: Ph.D., M.S. (https://catalog.unh.edu/graduate/programs-study/biochemistry/#:~:text=Admission%20Requirements)"", ""- Graduates of the Bioinformatics M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/bioinformatics-ms/#:~:text=Admission%20Requirements)"", ""- Graduates of the Bioinformatics M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/bioinformatics-ms/#overviewtext)"", ""- Degrees Offered: Ph.D., M.S. (https://catalog.unh.edu/graduate/programs-study/biochemistry/#overviewtext)""]"
2025-10-06T07:57:42Z,Do it for Information Technology (M.S.),The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T07:58:12Z,Does this program require the GRE?,Graduate students MUST have a cumulative GPA of 3.0 or higher in order to graduate.,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Requirements (https://catalog.unh.edu/graduate/programs-study/social-work/substance-use-disorders-certificate/#requirementstextcontainer)"", ""- Degrees Offered: Ph.D., M.S. (https://catalog.unh.edu/graduate/programs-study/biochemistry/#:~:text=Admission%20Requirements)"", ""- Graduates of the Bioinformatics M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/bioinformatics-ms/#:~:text=Admission%20Requirements)"", ""- Graduates of the Bioinformatics M.S. degree program will be able to: (https://catalog.unh.edu/graduate/programs-study/molecular-cellular-biomedical-sciences/bioinformatics-ms/#overviewtext)"", ""- Degrees Offered: Ph.D., M.S. (https://catalog.unh.edu/graduate/programs-study/biochemistry/#overviewtext)""]"
2025-10-06T08:02:48Z,Do it for Information Technology (M.S.),The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T08:03:05Z,Does this program require the GRE?,Graduate students MUST have a cumulative GPA of 3.0 or higher in order to graduate.,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T08:05:34Z,How many credits are required for a master's degree?,"Up to 8 credits of graduate credit from another institution may be transferred, provided the credits were not counted toward another degree, and the course grade was a B or higher.","[""- Number of Credits Required (https://catalog.unh.edu/graduate/programs-study/biological-sciences/marine-biology-phd/#:~:text=Up%20to%208%20credits%20of%20graduate%20credit%20from%20another%20institution%20may%20be%20transferred%2C%20provided%20the%20credits%20were%20not%20counted%20toward%20another%20degree%2C%20and%20the%20course)"", ""- Master's Degree Requirements > Credits (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/degree-requirements/#:~:text=A%20minimum%20of%2030%20graduate%20credits%20is%20required%20for%20all%20master%27s%20degrees.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20may%20request%20that%20a%20maximum%20of%20two%20courses%2C%20for%20up%20to%208%20credits%20of%20graduate%20level%20coursework%2C%20from%20an%20accredited%20institution%20authorized%20to%20grant)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#:~:text=Students%20need%20to%20have%20completed%20at%20least%2012%20graduate%20level%20credits%20by%20the%20start%20of%20their%20internship%20year.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-med/#overviewtext)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/education/secondary-education-mat/#coursetext)""]"
2025-10-06T08:05:59Z,Do it for Information Technology (M.S.),The M.S.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)""]"
2025-10-06T08:06:19Z,Does this program require the GRE?,Graduate students MUST have a cumulative GPA of 3.0 or higher in order to graduate.,"[""- Degree Conferral (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/graduation/#:~:text=All%20degree%20requirements%20and%20coursework%20must%20be%20completed%20prior%20to%20the%20degree%20conferral%20date.)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Upon completion of the doctoral degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-phd/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#:~:text=Admission%20Requirements)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#requirementstext)"", ""- Upon completion of the master’s of science degree, the student will be able to: (https://catalog.unh.edu/graduate/programs-study/chemical-engineering-bioengineering/chemical-engineering-ms/#overviewtext)""]"
2025-10-06T08:07:28Z,"For Information Technology (M.S.), how many credits are required?",30.,"[""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#:~:text=in%20Information%20Technology%20program%20has%20two%20options%20for%20completion%3A)"", ""- Information Technology (M.S.) (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/)"", ""- Degree Requirements (https://catalog.unh.edu/graduate/programs-study/computing/information-technology-ms/#coursetext)""]"
2025-10-06T08:07:52Z,"For master's programs, how many credits can I transfer from another institution?",8.,"[""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=The%20transfer%20credit%20request%20must%20be%20recommended%20by%20the%20program%20faculty%20and%20approved%20by%20the%20Graduate%20School.)"", ""- External to UNH (https://catalog.unh.edu/graduate/academic-regulations-degree-requirements/credit-transfer/#:~:text=Students%20must%20submit%20an%20External%20Transfer%20Credit%20Form%20to%20request%20that%20the%20credits%20be%20applied%20to%20their%20degree%20requirements.)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/#:~:text=Graduate-level%20courses%20taken%20prior%20to%20admission%20may%20be%20transferred%20into%20the%20program%20and%20applied%20to%20the%20total%20only%20if%20they%20were%20not%20taken%20while%20matriculated%20in)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/#requirementstext)"", ""- Transfer Credits (https://catalog.unh.edu/graduate/programs-study/natural-resources-earth-systems-science/natural-resources-environmental-studies-phd/)""]"
2025-10-06T08:46:21Z,What are the prerequisites for MATH 954?,Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-. Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-. Courses: MATH 955 Prerequisite(s): MATH 951 with a minimum grade of B-.,"[""- MATH 955 (https://catalog.unh.edu/search/?P=MATH%20955)"", ""- MATH 952 - Algebra II (https://catalog.unh.edu/graduate/programs-study/mathematics-statistics/#:~:text=Prerequisite%28s%29%3A%20MATH%20951%20with%20a%20minimum%20grade%20of%20B-.)""]"
2025-10-06T08:46:57Z,How many credits is MATH 545?,Course details and prerequisites for MATH 545 are listed below.,"[""- MATH 955 (https://catalog.unh.edu/search/?P=MATH%20955)"", ""- MATH 945 (https://catalog.unh.edu/search/?P=MATH%20945)""]"
